"PUBLICATION_ID","SCHEMA_TYPE","TITLE","NOTES","TOPIC","TAGS","INTERNAL_CONTACT_NAME","INTERNAL_CONTACT_EMAIL","ORGANIZATION_TITLE","CUSTODIAN","HOMEPAGE_URL","LICENSE_ID","PUBLICATION_REQUIRED_UNDER_ATIPP_ACT","PUBLICATION_TYPE_UNDER_ATIPP_ACT","METADATA_CREATED","METADATA_MODIFIED","DKAN_URI","DKAN_NODE_ID"
79458,"information","Reprocessing of Yukon magnetic data for NTS 115A","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 08:08:39","2023-12-12 10:12:34","",""
79459,"information","Reprocessing of Yukon magnetic data for NTS 115B","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 08:08:59","2023-12-12 10:12:34","",""
79460,"information","Reprocessing of Yukon magnetic data for NTS 115C","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 08:08:11","2023-12-12 10:12:34","",""
79461,"information","Reprocessing of Yukon magnetic data for NTS 115F","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 08:08:42","2023-12-12 10:12:34","",""
79462,"information","Reprocessing of Yukon magnetic data for NTS 115G","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 08:08:37","2023-12-12 10:12:34","",""
79463,"information","Reprocessing of Yukon magnetic data for NTS 115H","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 08:08:55","2023-12-12 10:12:34","",""
79464,"information","Reprocessing of Yukon magnetic data for NTS 115I","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 09:08:21","2023-12-12 10:12:34","",""
79465,"information","Reprocessing of Yukon magnetic data for NTS 115J","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 09:08:43","2023-12-12 10:12:34","",""
79466,"information","Reprocessing of Yukon magnetic data for NTS 115K","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 09:08:01","2023-12-12 10:12:34","",""
79467,"information","Reprocessing of Yukon magnetic data for NTS 115N","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 09:08:43","2023-12-12 10:12:34","",""
79468,"information","Reprocessing of Yukon magnetic data for NTS 115O","The maps for this NTS are currently unavailable. Reprocessing is being done on corrected data.

Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 09:08:50","2023-12-12 10:12:34","",""
79469,"information","Reprocessing of Yukon magnetic data for NTS 115P","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 09:08:18","2023-12-12 10:12:34","",""
79470,"information","Reprocessing of Yukon magnetic data for NTS 116A","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:01","2023-12-12 10:12:34","",""
79471,"information","Reprocessing of Yukon magnetic data for NTS 116B","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:30","2023-12-12 10:12:34","",""
79472,"information","Reprocessing of Yukon magnetic data for NTS 116C","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:31","2023-12-12 10:12:34","",""
79473,"information","Reprocessing of Yukon magnetic data for NTS 116F","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:46","2023-12-12 10:12:34","",""
79474,"information","Reprocessing of Yukon magnetic data for NTS 116G","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:49","2023-12-12 10:12:34","",""
79475,"information","Reprocessing of Yukon magnetic data for NTS 116H","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:03","2023-12-12 10:12:34","",""
79476,"information","Reprocessing of Yukon magnetic data for NTS 116I","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:57","2023-12-12 10:12:34","",""
79477,"information","Reprocessing of Yukon magnetic data for NTS 116J","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:57","2023-12-12 10:12:34","",""
79478,"information","Reprocessing of Yukon magnetic data for NTS 116K","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:32","2023-12-12 10:12:34","",""
79479,"information","Reprocessing of Yukon magnetic data for NTS 116N","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:15","2023-12-12 10:12:34","",""
79480,"information","Reprocessing of Yukon magnetic data for NTS 116O","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:56","2023-12-12 10:12:34","",""
79481,"information","Reprocessing of Yukon magnetic data for NTS 116P","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:58","2023-12-12 10:12:34","",""
79482,"information","Reprocessing of Yukon magnetic data for NTS 117A","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 11:08:43","2023-12-12 10:12:34","",""
79483,"information","Reprocessing of Yukon magnetic data for NTS 117B","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 12:08:28","2023-12-12 10:12:34","",""
79484,"information","Reprocessing of Yukon magnetic data for NTS 117C","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 12:08:05","2023-12-12 10:12:34","",""
79485,"information","Reprocessing of Yukon magnetic data for NTS 117D","Reprocessing of magnetic data for Yukon was performed between November 2016 and March 2017. Aeromagnetic data were compiled, data of different resolutions were merged, and a series of images individually levelled for each map sheet were produced. For each 250k-scale map, the following magnetic derivative maps were produced: 1. Residual Total Magnetic Field; 2. Reduced-to-Pole Magnetic Field (RTP); 3. First Vertical Derivative of the Reduced-to-Pole Magnetic Field (RTP_VD); and 4. Tilt Derivative of the Reduced-to-Pole Magnetic Field (RTP_TDR). These maps are provided as pdfs, geotiffs and Geosoft grid files. Colour ramps/legends are provided for each map.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-08-11 12:08:04","2023-12-12 10:12:34","",""
79486,"information","Residual total magnetic field, aeromagnetic survey of the Llewellyn area","The aeromagnetic survey was carried out by Goldak Airborne Surveys and data were acquired from March 10 to July 6, 2017. Spacing for the nominal traverse and control lines were 400 m and 2400 m, respectively. Nominal terrain clearance was 150 m. ","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-09-14 07:09:42","2023-12-12 10:12:34","",""
79487,"information","First vertical derivative of the magnetic field, aeromagnetic survey of the Llewellyn area","The aeromagnetic survey was carried out by Goldak Airborne Surveys and data were acquired from March 10 to July 6, 2017. Spacing for the nominal traverse and control lines were 400 m and 2400 m, respectively. Nominal terrain clearance was 150 m. ","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2017-09-14 07:09:12","2023-12-12 10:12:34","",""
79488,"information","Yukon Exploration and Geology Overview 2017","This volume is the complete set of overview papers for 2017:
Summary of YGS activities
Placer mining summary
YMEP
Hard rock mining, development and exploration summary
Osiris and Plateau property summaries
Leckie award winners
List of YGS publications for 2017
","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 08:01:32","2023-12-12 10:12:34","",""
79489,"information","Summary of Yukon Geological Survey 2017-18 Activities","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 09:01:42","2023-12-12 10:12:34","",""
79490,"information","Yukon Placer Mining 2017 Development Overview","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 09:01:38","2023-12-12 10:12:34","",""
79491,"information","Yukon Mineral Exploration Program 2017 Update","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 09:01:54","2023-12-12 10:12:34","",""
79492,"information","Yukon Hard Rock Mining, Development and Exploration Overview 2017","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 09:01:05","2023-12-12 10:12:34","",""
79493,"information","Osiris cluster Carlin-type gold, east-central Yukon","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 09:01:23","2023-12-12 10:12:34","",""
79494,"information","Gold occurrences on the Plateau South property, central Yukon","","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 09:01:02","2023-12-12 10:12:34","",""
79495,"information","Yukon Exploration and Geology 2017","This volume contains 11 technical papers:
E. Bordet - Bedrock geology of the Teslin Mtn and east Lake Laberge areas
S.H. Ellis et al. - Clast fabric analysis of glacial diamict, Liard Lowlands
T.A. Fraser et al. - Yukon shale studies overview
M.A. Friend et al. - Bedrock geology of the Mt. Freegold district
M.P. Hutchison - Devonian-Mississippian shale stata, Liard basin
K.E. Kennedy - Evidence for limited glaciatin, northern Kluane Range
T. Liverton and S. Casselman - Mod property, VMS mineralization
M.J. Manor and S.J. Piercey - Chronostratigraphic framework, Finlayson Lake region
D. Moynihan - Late Neoproterozoic limestone, Tillei and McPherson lakes
A. Steiner et al. - Carlin-type gold mineralization, Nadaleen trend
L.H. van Drecht and L.P. Beranek - Basal Laberge Group stratigraphy, Whitehorse trough","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 09:01:19","2023-12-12 10:12:34","",""
79496,"information","Bedrock geology of the Teslin Mountain and east Lake Laberge areas, south-central Yukon","Mafic volcanic and clastic strata of the Middle Triassic Joe Mountain Formation, east of Lake Laberge, Yukon, represent a juvenile volcanic arc sequence. Mafic volcanic rocks of the Upper Triassic Lewes River Group were formed in the spatial and temporal continuity of Joe Mountain volcanism. Carbonate sedimentation took place in shallow oceanic subbasins adjacent to the arc from the Carnian to Rhaetian; these subbasins were separated by physiographic boundaries inherent to the arc, resulting in lateral stratigraphic variations. Polymictic conglomerate and turbiditic sequences of the Lower-Middle Jurassic Laberge Group unconformably overlie Triassic rocks. Two north-northwest strike-slip faults, the Laurier Creek and the Goddard, control the distribution of units. Joe Mountain Formation rocks are characterized by an east-west structural trend, whereas the Upper Triassic and Jurassic sequences are characterized by north-northwest trending tight folds and thrust faults. At least five post-accretion igneous suites intrude or overlie older stratigraphy, including the Late Cretaceous Open Creek volcanic complex.","Science and technology","Yukon Geological Survey,","Yukon Geological Survey","geology@yukon.ca","Yukon Geological Survey","","","OGL-Yukon-2.0","","","2018-01-18 10:01:43","2023-12-12 10:12:34","",""
