schema_type,title,file_id,notes,organization_title,date_of_request,response_type,fees,language,license_id,metadata_created,metadata_modified,dkan_url_path
access-requests,23-0300,23-0300,"Would like to know how many ambulances were dispatched to 91211 Alaska Hwy. At the Whitehorse Riding Stable property or personal Emergency Medical Services (EMS) vehicles were dispatched. Also the dates and times they were dispatched. Not seeking personal information on 3rd parties. Timeframe: August 1, 2021 - August 31, 2023",Health and Social Services,2023-10-13,granted_in_full,No,,OGL-Yukon-2.0,2023-12-01 11:43:50,2024-02-13 16:32:25,https://open.yukon.ca/access-information/access-summary/23-0300
access-requests,23-0166,23-0166,"the following data points stratified by date, age group and sex for the time period 2015-most recent (if possible). Would like to receive the data in an excel spreadsheet (or CSV file). The data will be used for data analytics models trying to forecast the burden of disease. 
Number of patients hospitalized with Influenza, and in a separate column Respiratory Syncytial Virus (date [month], age group, sex) 
Number of patients occupying Intensive Care Units with Influenza, and in a separate column Respiratory Syncytial Virus (date [month], age group, sex) 
Total number of deaths in the country due to infection with Influenza, and in a separate column Respiratory Syncytial Virus (date [month], age group, and sex) 
For Flu the ICD10 code is J10 and for Respiratory Syncytial Virus the ICD10 codes are J21.0, J20.5, and J12.1. 
Timeframe: January 1, 2015 - July 17, 2023",Health and Social Services,2023-07-21,granted_in_full,Yes,,OGL-Yukon-2.0,2023-12-01 11:47:23,2024-09-22 20:28:52,https://open.yukon.ca/access-information/access-summary/23-0166
access-requests,23-0305,23-0305,"This request is directly related to the request to close the unmaintained road at Squan Lake or alternately, the request to prohibit camping & campfires at the same location. This request was initiated by a meeting with Member of Legislative Assembly (MLA) Minister Streicker on August 1, 2023 and passed to Matt Ball – Department of Energy, Mines and Resources (EMR), Lands Director. Requesting: 1 - All communications including emails, texts, documents, memos, photos, videos and any documents and reports related to: A site visit by EMR - Natural Resources Officer to the unmaintained road at Squan Lake in August 2023 as per Matt Ball. Date unknown, EMR wouldn’t tell us. 2 - All communications including meeting records and minutes, call logs, emails, texts, documents, memos, photos, videos, reports, and documents related to: The discussion(s) and decision from EMR-Lands and Department of Highways and Public Works (HPW) to refuse to close the unmaintained road, or to prohibit camping & campfires on the unmaintained road at Squan Lake. 3 - All policies and/or specific legislation used to make the decision to refuse to close the unmaintained road, or to prohibit camping & campfires on the unmaintained road at Squan Lake. We also request the following questions be answered. EMR would not answer them. A. What is the specific legislation or policy that ‘involves public engagement’ to close an unmaintained road? As per email from Matt Ball, EMR-Lands that states this decision “involves public engagement”. B. How many camp sites are required before Yukon Government (YG) will acknowledge that this is not an unmaintained road? C. If a squatter moves in at the unmaintained road to Squan Lake does this trapline lose 1km of trapping area around the squatter? D. Were any other YG departments consulted? Timeframe: August 1, 2023 - October 2, 2023",Highways and Public Works,2023-10-06,granted_in_full,No,,OGL-Yukon-2.0,2023-12-08 09:35:16,2024-01-10 10:45:27,https://open.yukon.ca/access-information/access-summary/23-0305
access-requests,23-0297,23-0297,"Requesting all email correspondence sent or received by Director of Operations, Chris Hanlin, regarding a playground at Whistle Bend Elementary School. Timeframe: April 1, 2023 to September 26, 2023",Education,2023-10-04,granted_in_part,No,,OGL-Yukon-2.0,2023-12-11 14:51:05,2023-12-11 14:51:05,https://open.yukon.ca/access-information/access-summary/23-0297
access-requests,23-0388,23-0388,"Requesting copies of the bids made on the Whitehorse Battery storage project, and copies of Yukon Energy Corporation's scoring of each bid. Timeframe: January 1, 2020 - November 1, 2023",Yukon Energy Corporation,2023-11-08,granted_in_full,No,,OGL-Yukon-2.0,2023-12-13 14:10:25,2023-12-13 14:10:25,https://open.yukon.ca/access-information/access-summary/23-0388
access-requests,23-0320,23-0320,"Please provide the most recent data on the number of patients in the province (or best estimate) who are: – Currently on a waiting list or waiting to be placed on a waiting list for surgery or a procedure – Currently on a waiting list or waiting to be placed on a waiting list for a diagnostic scan – Currently on a waiting list or waiting to be placed on a waiting list for an appointment with a specialist Please be sure to note the date the data was compiled. Timeframe: October 11, 2023 - October 12, 2023",Health and Social Services,2023-10-20,no_records_found,No,,OGL-Yukon-2.0,2023-12-15 14:02:20,2023-12-15 14:02:20,https://open.yukon.ca/access-information/access-summary/23-0320
access-requests,23-0344,23-0344,"Please provide copies of any notices of breach of contract for all contracts in the timeline specified. Timeframe: October 1, 2019 – October 19, 2023",Highways and Public Works,2023-11-02,granted_in_part,No,,OGL-Yukon-2.0,2023-12-15 14:04:04,2023-12-15 14:04:04,https://open.yukon.ca/access-information/access-summary/23-0344
access-requests,23-0330,23-0330,"Any information related to the gravel pit/borrow source that existed on the site of the current gravel pit reservation with land tenure Disposition Number: 105L04-017, PID 100006808, located on Little Salmon Carmacks First Nation Settlement Land parcel LSC R-44B. Timeframe: January 1, 1950 - December 31, 1968","Energy, Mines and Resources",2023-10-23,no_records_found,No,,OGL-Yukon-2.0,2023-12-18 09:25:21,2023-12-18 09:25:21,https://open.yukon.ca/access-information/access-summary/23-0330
access-requests,23-0391,23-0391,"Any correspondence with Whistlebend Community Garden and/or Coldwell Bankers and/or Real Estate agents with regards to the building on the First Nation Women's shelter currently being built at 10 Eldorado Dr, Whitehorse, YT. Emails, pamphlets, phone records.
Timeframe: January 1, 2019 - November 7, 2023",Yukon Housing Corporation,2023-11-14,no_records_found,No,,OGL-Yukon-2.0,2023-12-18 09:27:33,2023-12-18 09:27:33,https://open.yukon.ca/access-information/access-summary/23-0391
access-requests,23-0349,23-0349,"Yukon Government Main Administration building plans. Timeframe: January 1, 2001 - September 30, 2023",Highways and Public Works,2023-10-31,granted_in_full,No,,OGL-Yukon-2.0,2023-12-19 10:50:12,2023-12-19 10:50:12,https://open.yukon.ca/access-information/access-summary/23-0349
access-requests,23-0400,23-0400,"The Hidden Valley Elementary School (HVES) Action Plan (renamed Safer Schools Action Plan), Action Item #3 states: 3. Develop corporate guidance for communicating publicly or with stakeholders about serious incidents when a criminal matter is under investigation or before the courts. As this item has been marked ""complete"", seeking the corporate guidance document for communicating publicly with stakeholders about serious incidents when a criminal matter is under investigation or before the courts, as have been unable to find it on any government website. Timeframe: January 1, 2022 - November 9, 2023",Education,2023-11-16,no_records_found,No,,OGL-Yukon-2.0,2023-12-19 10:52:14,2023-12-19 10:52:14,https://open.yukon.ca/access-information/access-summary/23-0400
access-requests,23-0404,23-0404,"Requesting the final report and any draft report that was presented to the government in advance of the final report, or reports, prepared as part of contract titled Financial Review of Yukon Hospital Corporation, contract number 71676. In addition, requesting any correspondence between the department and Ernst and Young regarding the changes to the content of the report, or reports, for the above contract. Likewise, requesting any correspondence or direction between the department and Cabinet regarding the changes to the content of the report, or reports, for the above contract. Timeframe: July 24, 2023 - November 2, 2023",Executive Council Office,2023-11-17,no_records_found,No,,OGL-Yukon-2.0,2023-12-19 10:54:09,2023-12-19 10:54:09,https://open.yukon.ca/access-information/access-summary/23-0404
access-requests,23-0411,23-0411,"Per the Yukon government contract registry, please provide an original copy of the report submitted by Ernst & Young Orenda Corporate to Yukon Government regarding contract number C00071676 for a financial review of Yukon Hospital Corporation. Timeframe: May 15, 2023 - November 17, 2023",Executive Council Office,2023-11-17,granted_in_full,No,,OGL-Yukon-2.0,2023-12-19 10:56:02,2024-02-12 16:32:06,https://open.yukon.ca/access-information/access-summary/23-0411
access-requests,23-0331,23-0331,"Information related to the disposition, transfer or assignment of the following utility land tenures: 1. Disposition Number 970169; PID 100032518 2. Disposition Number 115I01-045; PID100023313; Application number 14853. Timeframe: January 1, 1925 - September 30, 1997","Energy, Mines and Resources",2023-10-25,no_records_found,No,,OGL-Yukon-2.0,2023-12-20 11:40:20,2023-12-20 11:40:20,https://open.yukon.ca/access-information/access-summary/23-0331
access-requests,23-0412,23-0412,"Would like to request a copy of the final report from the financial review by Ernst & Young of the Yukon Hospital Corporation. This review was commissioned in May, 2023 and the report was delivered in late October, 2023 to the Department of Health and Social Services. Timeframe: August 1, 2023 - November 7, 2023",Yukon Hospital Corporation,2023-11-22,granted_in_full,No,,OGL-Yukon-2.0,2023-12-20 11:43:02,2024-01-22 16:33:58,https://open.yukon.ca/access-information/access-summary/23-0412
access-requests,23-0355,23-0355,"Regarding the Contract Number C00072727 - Project Manager for Yukon Department of Health & Social Services. Please share the following documents : • The Response Proposal submitted by the awarded vendors (Including Cost Proposal). Believe that the contract started on 07/19/2023. Timeframe: June 19, 2023 - October 24, 2023",Health and Social Services,2023-10-30,granted_in_part,No,,OGL-Yukon-2.0,2023-12-22 09:36:37,2024-02-13 15:59:53,https://open.yukon.ca/access-information/access-summary/23-0355
access-requests,23-0441,23-0441,"Please provide the most recent data on the number of patients in the province (or best estimate) who are: – Currently on a waiting list or waiting to be placed on a waiting list for surgery or a procedure – Currently on a waiting list or waiting to be placed on a waiting list for a diagnostic scan – Currently on a waiting list or waiting to be placed on a waiting list for an appointment with a specialist Please be sure to note the date the data was compiled. Timeframe: December 1, 2023 (ONE DAY)",Yukon Hospital Corporation,2023-12-07,granted_in_full,No,,OGL-Yukon-2.0,2023-12-22 09:41:03,2024-01-26 12:59:53,https://open.yukon.ca/access-information/access-summary/23-0441
access-requests,23-0358,23-0358,"Copies of agreements with healthcare personnel recruitment agencies for the recruitment of healthcare personnel from abroad to work in Yukon. Timeframe: January 1, 2011 - October 25, 2023",Health and Social Services,2023-10-31,no_records_found,No,,OGL-Yukon-2.0,2023-12-28 10:47:21,2023-12-28 10:47:21,https://open.yukon.ca/access-information/access-summary/23-0358
access-requests,23-0359,23-0359,"Energy, Mines and Resources (EMR) Corporate Services. Information related to communication with, and consultation and compensation of, Little Salmon Carmacks First Nation concerning the construction of the initial tote road (approximately 1956-57), and the subsequent Robert Campbell Highway (approx 1960-1968), particularly construction between Carmacks and Little Salmon. Information related to the creation of Lot 49, Group 903 for the Carmacks airfield in 1937, particularly any documents related to communication with, and consultation and compensation of, Little Salmon Carmacks First Nation. Note that Lot 49 overlaps with the current Little Salmon Carmacks First Nations Settlement Land, parcel LSC C-45FS. Timeframe: January 1, 1936 - December 31, 1968","Energy, Mines and Resources",2023-10-26,no_records_found,No,,OGL-Yukon-2.0,2023-12-28 10:48:53,2023-12-28 10:48:53,https://open.yukon.ca/access-information/access-summary/23-0359
access-requests,23-0396,23-0396,"Action Item #7 in the Safer Schools Action Plan (marked as ""complete"") states: ""Create a new Inter-Agency Agreement for the Investigation of Child Abuse and provide training on roles and responsibilities under the agreement to those responsible within each department"". Requesting the following verification that Action Item 7 has been completed. 1. A copy of the new ""Inter-Agency Agreement for the Investigation of Child Abuse"" as I have not been successful in finding this posted for the public to see. 2. Documentation of the ""training on roles and responsibilities"" (i.e., the content of the training) provided to those responsible within each department. 3. The names and positions of the individuals who have received this training to date, and the dates on which the training was provided. 4. The positions within each of the agencies deemed ""those responsible"" under Action Item 7. 5. The documentation of the plan for training these positions in the future. Timeframe: February 1, 2022 - November 8, 2023",Justice,2023-12-28,granted_in_full,No,,OGL-Yukon-2.0,2023-12-28 10:50:36,2023-12-28 10:50:36,https://open.yukon.ca/access-information/access-summary/23-0396
access-requests,23-0363,23-0363,"The official, current copy of the Job Description/Contract for the ADM of the Continuing Care Division, Health and Social Services (Sharon Specht).",Health and Social Services,2023-11-02,granted_in_full,No,,OGL-Yukon-2.0,2023-12-29 10:22:05,2023-12-29 10:22:05,https://open.yukon.ca/access-information/access-summary/23-0363
access-requests,23-0398,23-0398,"The HVES Action Plan (renamed Safer Schools Action Plan), Action Item #3 states: 3. Develop corporate guidance for communicating publicly or with stakeholders about serious incidents when a criminal matter is under investigation or before the courts. As this item has been marked ""complete"", I am seeking the corporate guidance document for communicating publicly with stakeholders about serious incidents when a criminal matter is under investigation or before the courts, as I have been unable to find it on any government website. <br>Timeframe: January 1, 2022 - November 9, 2023",Justice,2023-11-16,granted_in_full,No,,OGL-Yukon-2.0,2023-12-29 10:36:45,2023-12-29 10:36:45,https://open.yukon.ca/access-information/access-summary/23-0398
access-requests,23-0377,23-0377,"Violence in the workplace threat assessments, OHS incident reports, briefing notes or any other record related to use of force equipment or officer safety training. For peace officers / compliance and enforcement officers working for Carrier Compliance. Timeframe: January 1, 2020 - November 2, 2023",Highways and Public Works,2023-11-09,granted_in_part,No,,OGL-Yukon-2.0,2024-01-03 14:46:28,2024-02-12 16:45:28,https://open.yukon.ca/access-information/access-summary/23-0377
access-requests,23-0392,23-0392,"The Safer Schools Action Plan Action Number 1 states ""Finalize and implement Yukon School Post-Incident Communication Guidance and Procedures"". This has been marked as ""complete"", but the Communication Guidance posted on the Yukon Department of Education website is watermarked DRAFT and is dated (October 15, 2021) prior to the release of the Hidden Valley Report. Also, all of the links lead to internal sharepoint sites inaccessible to the public. Requesting the finalized Yukon Post-Incident Communication Guidance and Procedures, since it is unavailable online at this time. Also requesting the version that provides a Reference List that is publicly accessible, unlike the current public-facing version of this Guidance document which provides links to protected documents that the public cannot access. Timeframe: April 1, 2023 - November 7, 2023",Education,2023-11-16,granted_in_full,No,,OGL-Yukon-2.0,2024-01-03 14:50:27,2024-01-03 14:50:27,https://open.yukon.ca/access-information/access-summary/23-0392
access-requests,23-0446,23-0446,"During the summer of 2021, the ""study carrels"" in ""The Nest"" at Jack Hulland Elementary School were removed. Requesting an image or photograph of the ""study carrels"" prior to their destruction. This image can be located as an email attachment in the following accounts: Chris Hanlin, Donna Miller Fry, Trevor Justason, Janet Moore, Ann Larnder, Ryan Sikkes. It can also be located in the files maintained by Operations at the Department of Education. Timeframe: May 1, 2021 - October 21, 2021",Education,2023-12-13,granted_in_full,No,,OGL-Yukon-2.0,2024-01-05 13:48:25,2024-01-05 13:48:25,https://open.yukon.ca/access-information/access-summary/23-0446
access-requests,23-0409,23-0409,"Requesting a table of the number of error reports filed for incorrect triage for medevac calls. Am only interested in the number of reports, and am not requesting any personal information about the patients or the nature of the calls. Timeframe: July 1, 2022 - May 31, 2023",Health and Social Services,2023-11-22,no_records_found,No,,OGL-Yukon-2.0,2024-01-05 13:50:11,2024-01-05 13:50:11,https://open.yukon.ca/access-information/access-summary/23-0409
access-requests,23-0397,23-0397,"Action Item #7 in the Safer Schools Action Plan (marked as ""complete"") states: ""Create a new Inter-Agency Agreement for the Investigation of Child Abuse and provide training on roles and responsibilities under the agreement to those responsible within each department"". Requesting the following verification that Action Item 7 has been completed. 1. A copy of the new ""Inter-Agency Agreement for the Investigation of Child Abuse"" as I have not been successful in finding this posted for the public to see. 2. Documentation of the ""training on roles and responsibilities"" (i.e., the content of the training) provided to those responsible within each department. 3. The names and positions of the individuals who have received this training to date, and the dates on which the training was provided. 4. The positions within each of the agencies deemed ""those responsible"" under Action Item 7. 5. The documentation of the plan for training these positions in the future. Timeframe: February 1, 2022 - November 8, 2023",Health and Social Services,2023-11-16,granted_in_full,No,,OGL-Yukon-2.0,2024-01-05 13:52:51,2024-01-05 13:52:51,https://open.yukon.ca/access-information/access-summary/23-0397
access-requests,23-0321,23-0321,"Paint is not even dry and these properties are already for sale: 278 Keno Way 211 Neeecheah Street Brand new, never lived in and for sale: 39 Eugene Avenue 14 Reliance Street 38 Reliance Street 26 Reliance Street Requesting all documents containing information about follow-up done to ensure that Yukon land lottery rules have not been broken. Timeframe: January 1, 2022 - October 14, 2023","Energy, Mines and Resources",2023-10-20,no_records_found,No,,OGL-Yukon-2.0,2024-01-09 14:18:05,2024-01-09 14:18:05,https://open.yukon.ca/access-information/access-summary/23-0321
access-requests,23-0367,23-0367,"Any reports, studies, memos or data summaries regarding PFAS (and/or PFOA, PFOS) in municipal drinking water supplies. Specifically interested in any raw data from testing of municipal drinking water for PFOA/PFOS/PFAS in machine-readable spreadsheet format. Specifically interested in suspected municipal drinking water PFOA/PFOS/PFAS levels in Watson Lake.",Health and Social Services,2023-11-03,no_records_found,No,,OGL-Yukon-2.0,2024-01-09 14:32:16,2024-01-09 14:32:16,https://open.yukon.ca/access-information/access-summary/23-0367
access-requests,23-0399,23-0399,"The Hidden Valley Elementary School Action Plan (renamed Safer Schools Action Plan), Action Item #3 states: 3. Develop corporate guidance for communicating publicly or with stakeholders about serious incidents when a criminal matter is under investigation or before the courts. As this item has been marked ""complete"", Seeking the corporate guidance document for communicating publicly with stakeholders about serious incidents when a criminal matter is under investigation or before the courts, as have been unable to find it on any government website. Timeframe: January 1, 2022 - November 9, 2023",Public Service Commission,2023-11-16,granted_in_full,No,,OGL-Yukon-2.0,2024-01-09 14:35:34,2024-01-09 14:35:34,https://open.yukon.ca/access-information/access-summary/23-0399
access-requests,23-0401,23-0401,"The Hidden Valley Elementary School Action Plan (renamed Safer Schools Action Plan), Action Item #3 states: 3. Develop corporate guidance for communicating publicly or with stakeholders about serious incidents when a criminal matter is under investigation or before the courts. As this item has been marked ""complete"", seeking the corporate guidance document for communicating publicly with stakeholders about serious incidents when a criminal matter is under investigation or before the courts, as have been unable to find it on any government website. Timeframe: January 1, 2022 - November 9, 2023",Health and Social Services,2023-11-17,no_records_found,No,,OGL-Yukon-2.0,2024-01-09 14:37:52,2024-01-09 14:37:52,https://open.yukon.ca/access-information/access-summary/23-0401
access-requests,23-0385,23-0385,"Please provide a copy of the ""Policy on Prevention and Reporting of Serious School Incidents"" This policy was part of the Hidden Valley Action Plan, or ""Safe Schools Action Plan"" which the minister has stated ""is complete"". Timeframe: June 202, 2023 - November 6, 2023",Education,2023-11-14,granted_in_full,No,,OGL-Yukon-2.0,2024-01-22 16:30:06,2024-01-22 16:30:06,https://open.yukon.ca/access-information/access-summary/23-0385
access-requests,23-0406,23-0406,"This requests relates to Yukon Emergency Medical Service (YEMS). would like to see an anonymised copy of the staffing schedule for the Dawson City ambulance station that includes both regular employed staff and paid volunteer responders. looking to see how many people were on duty at any given time over each 24 hour period in the identified date range. Timeframe: January 1, 2022 - October 31, 2023",Health and Social Services,2023-11-20,granted_in_full,No,,OGL-Yukon-2.0,2024-01-23 14:58:37,2024-01-23 14:58:37,https://open.yukon.ca/access-information/access-summary/23-0406
access-requests,23-0420,23-0420,"Looking for any information regarding Medical Transfer Protocol Suite, the MedEvac triage software developed by Priority Dispatch. When was MTPS first used in the Yukon? Staffing to operate MTPS Complaints about MTPS MTPS Issues MTPS bugs MTPS failures MTPS glitches MTPS efficiency How many Yukon MedEvac cases per year on average since 2020? How does MTPS work in the field? How many dispatchers are required to operate MTPS? How many times has MTPS been used in Yukon MedEvac cases? How many issues have been reported in cases that used MTPS? (high priority marked low priority, inaccessible equipment or medication, system glitches, etc) How much does MTPS cost per year (in terms of the software and staffing dispatchers to operate the software)? How many complaints about MTPS have come from MedEvac staff? How many complaints about MTPS have come from patients or families of patients? How many times has an MTPS issue been referenced in cases of patient deaths? Protocol for complaints and concerns regarding MedEvac. Protocol for complaints and concerns regarding MTPS specifically. Who oversees MTPS use in the Yukon? Why was MTPS purchased in the first place? What additional training is involved with traditional triage? How much does that additional training cost? Is this training available in the Yukon? Is MTPS faster than triage staff? Is MTPS more efficient than triage staff? Does MTPS make as many mistakes as triage staff? Timeframe: January 1, 2021 - November 22, 2023",Health and Social Services,2023-11-28,granted_in_part,No,,OGL-Yukon-2.0,2024-01-24 10:00:16,2024-01-24 10:00:16,https://open.yukon.ca/access-information/access-summary/23-0420
access-requests,23-0415,23-0415,"Memoranda, reports, briefing documents, and decks regarding Yukon Energy Corporation's 10-year Renewable Energy Plan. Timeframe: January 1, 2023 - November 20, 2023","Energy, Mines and Resources",2023-11-23,granted_in_part,No,,OGL-Yukon-2.0,2024-01-24 10:12:29,2024-01-24 10:12:29,https://open.yukon.ca/access-information/access-summary/23-0415
access-requests,23-0341,23-0341,"the most recent Spills Inventory Listing, for all of Yukon, in Excel or other spreadsheet format. I would like December 1, 2017 to present date. Information I would like is: OCCURRENCE # OCCURRENCE TYPE EMO SPILL # OCCURRENCE DATE OCCURRENCE TIME REPORTED BY ORGNIZATION CALL BACK PHONE SUBSTANCE SPILLED QUANTITY REPORTED QUANTITY REPORTED UNITS QUANTITY REPORTED NOTES CAUSE QUANTITY CONFIRMED UNITS QUANTITY NOTES LOCATION address location city location province location postal code LOCATION OWNER COMMUNITY RESPONSIBLE COMPNAY RESPONSIBLE PERSON ADDRESS COMMUNITY PROVINCE POSTAL CODE PHONE NUMBER RESPONSIBLE PARTY TYPE GPS LATITUDE LONGITUDE LEAD AGENCY #1 LEAD AGENCY #2 CONTACT NAME AUTHORITY PHONE FAX CONTACT DATE CONTACT TIME REPORT RECEIVED BY REPORT DATE REPORT TIME COMPLAINT ADDITIONAL INFORMATION ACTIONS TAKE BY SPILLER CURRENT SPILL STATUS FINAL SPILL STATUS CLOSED BY EPO CLOSED DATE ENTERED date BY MODIFIED date BY 2 ID ENVIRONMENT ACT WATERS ACT.",Environment,2023-10-25,granted_in_part,No,,OGL-Yukon-2.0,2024-02-15 16:24:51,2024-02-15 16:24:51,https://open.yukon.ca/access-information/access-summary/23-0341
access-requests,23-0343,23-0343,"Please provide copies of any notices of breach of contract for all contracts in the timeline specified. Timeframe: October 1, 2019 – October 19, 2023
ADDITIONAL INFORMATION:
Breach of Contract Notices for the followings Contractors, it should narrow down the search.
Ketza Construction, Wildstone Construction, Castle Rock Enterprises LP, Johnston Builders, Clark Builders, Norcope Enterprises, P S SIDHU TRUCKING LTD, 2039856 ALBERTA LTD, 2358478 ONTARIO INC O/A SCOTT, Cobalt Construction, TSL Contractors Ltd",Community Services,2023-10-31,granted_in_part,No,,OGL-Yukon-2.0,2024-02-15 16:30:37,2024-02-15 16:30:37,https://open.yukon.ca/access-information/access-summary/23-0343
access-requests,23-0605,23-0605,"Seeking a spreadsheet which shows: - the number (actual count) of people in Yukon who tested positive for Covid - the number (actual count) of people who had Covid linked to their cause of death - presented on a per month basis Source the data from Yukon Communicable Disease Control. Notes: 1 - This data used to be public facing on the Covid dashboard and is no longer discoverable. 2 - Not seeking the rate of people (e.g. 1 per 100,000), which is available. Seeking the actual count. 
Timeframe: November 21, 2022 - February 21, 2024",Health and Social Services,2024-02-28,granted_in_full,No,,OGL-Yukon-2.0,2024-04-22 16:39:00,2024-04-22 16:39:00,https://open.yukon.ca/access-information/access-summary/23-0605
access-requests,23-0438,23-0438,"Copy of all related emails and text messages with the terms ""IVF"" and ""in vitro fertilization"" that were sent or received by from Tracy McPhee, [NAME], Sandy Silver, [NAME], and Ranj Pillai.
Timeframe: Jan 1, 2023 - Nov 30, 2023",Health and Social Services,2024-01-04,granted_in_part,No,,OGL-Yukon-2.0,2024-04-22 17:04:00,2024-04-22 17:04:00,https://open.yukon.ca/access-information/access-summary/23-0438
access-requests,23-0382,23-0382,"1. On October 21, 2021, Jeanie McLean led a meeting at Jack Hulland Elementary School by asking Organizational Development Branch [NAME, NAME] to facilitate a staff feedback session. This meeting was documented ""Jack Hulland Elementary School October 21, 2021 - Notes from meeting facilitated by the organizational development branch. I am seeking this report. 2. All email correspondence between and among the following persons during the this time period containing references to the meeting with Jack Hulland staff and the minister of education. For example: ""meeting with JHE staff"" ""meeting with Jack Hulland staff"" ""meeting with Jack Hulland Elementary staff"" ""the meeting with the Jack Hulland staff"" These individuals: [NAMES]. 
Timeframe: August 1, 2021 - February 28, 2022",Education,2023-11-09,granted_in_part,No,,OGL-Yukon-2.0,2024-04-23 20:49:08,2024-04-23 20:49:08,https://open.yukon.ca/access-information/access-summary/23-0382
access-requests,23-0395,23-0395,"Action Item #7 in the Safer Schools Action Plan (marked as ""complete"") states: ""Create a new Inter-Agency Agreement for the Investigation of Child Abuse and provide training on roles and responsibilities under the agreement to those responsible within each department"". I am requesting the following verification that Action Item 7 has been completed. 1. A copy of the new ""Inter-Agency Agreement for the Investigation of Child Abuse"" as I have not been successful in finding this posted for the public to see. 2. Documentation of the ""training on roles and responsibilities"" (i.e., the content of the training) provided to those responsible within each department. 3. The names and positions of the individuals who have received this training to date, and the dates on which the training was provided. 4. The positions within each of the agencies deemed ""those responsible"" under Action Item 7. 5. The documentation of the plan for training these positions in the future. Timeframe: February 1, 2022 - November 8, 2023",Education,2023-11-15,granted_in_full,No,,OGL-Yukon-2.0,2024-04-23 20:54:31,2024-04-23 20:54:31,https://open.yukon.ca/access-information/access-summary/23-0395
access-requests,23-0444,23-0444,"Requesting copies of all reports completed by Savoury Consulting Ltd. 
Timeframe: January 1, 2020 - December 6, 2023",Health and Social Services,2023-12-12,granted_in_part,No,,OGL-Yukon-2.0,2024-04-30 20:28:15,2024-04-30 20:28:15,https://open.yukon.ca/access-information/access-summary/23-0444
access-requests,23-0386,23-0386,"In April 2022 the Department of Education received a report from Sandra Cunningham summarizing her investigation into the physical abuse and use of corporal punishment at Jack Hulland Elementary School. That report was not released publicly even though it potentially identifies minors that are victims of abuse - minors whose parents may not be aware of what happened to their children. I am seeking all communications and documentation by, between, and among the following people regarding this report and the decision to keep it from the public, including Teams messages, email, digital copies of voicemails, briefing notes, professional notes in physical notebooks: [NAMES] Search items include but are not limited to: ""Sandy Cunningham"", ""Internal Investigation"", ""restraints"", ""seclusion"", ""RCMP Investigation"", ""Jack Hulland Elementary"" ""JHE"", ""ATIPP"", ""production order"", ""HR Investigation"". 
Timeframe: April 1, 2022 - October 31, 2022",Education,2023-11-14,granted_in_part,No,,OGL-Yukon-2.0,2024-04-30 20:34:56,2024-04-30 20:34:56,https://open.yukon.ca/access-information/access-summary/23-0386
access-requests,23-0390,23-0390,"According to the HVE (Safer Schools) Action Plan (Action 6) and the Response to the CYAO Report on HVE, training is to be provided to all school-based staff on policy and procedures on prevention, responding to and reporting harm to students. I am requesting the records for each public school in the Yukon and for the Department of Education, indicating which staff members and their roles in schools (or at the department) have completed initial and yearly refresher training as stated in the response to the YCAO regarding Hidden Valley Elementary School. I recognize all names will be redacted, but the completion rate for this training by role and by school/department, including bus drivers, custodians, school council and school board members (language taken directly from the public facing action plan response) is what I am seeking. 
Timeframe: April 1, 2022 - November 7, 2023",Education,2023-11-14,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 19:18:07,2024-05-05 19:18:07,https://open.yukon.ca/access-information/access-summary/23-0390
access-requests,23-0407,23-0407,"On Oct. 21, 2021, Jeanie McLean (Education Minister) met with Jack Hulland Elementary staff.
I am seeking records regarding the requests for this meeting, the decision process for organizing the meeting, and the outcome of this meeting.
Specifically, the following:
1. The School Council minutes for Jack Hulland Elementary School for Sept., Oct. and Nov. of 2021.
2. All email messages, Teams messages, digital voicemails, shared documents, briefing notes and communications regarding the staff of Jack Hulland Elementary meeting with the Minister of Education in 2021. In particular, communications between and among the following individuals: [NAMES]
Past and Current Council: [NAMES]
Timeframe: August 1, 2021 to December 30, 2021",Education,2023-11-20,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 19:24:18,2024-05-05 19:24:18,https://open.yukon.ca/access-information/access-summary/23-0407
access-requests,23-0416,23-0416,"Memoranda, reports, briefing documents, and decks regarding Yukon Energy Corporation's 10-year Renewable Energy Plan.
Limit search to briefing documents only. 
Timeframe: April 1, 2023 - November 20, 2023",Yukon Development Corporation,2023-11-24,granted_in_part,No,,OGL-Yukon-2.0,2024-05-05 19:32:08,2024-05-05 19:32:08,https://open.yukon.ca/access-information/access-summary/23-0416
